Device,Device Group,First Name,Date,Log Time,DateTime,Record Type,Speed,Longitude,Latitude,Reason for Log,Ignition,Aux1,Aux2,Aux3,Aux4,Aux5,Aux6,Aux7,Aux8,Valid,Valid GPS,Debug Record,Engine Diagnostic,Controller,Failure Mode,Engine Status
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:09 AM,02-11-2022 11:27:09,GpsRecord,4,-93.00864,44.95941,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:17 AM,02-11-2022 11:27:17,GpsRecord,21,-93.00800,44.95941,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:23 AM,02-11-2022 11:27:23,GpsRecord,4,-93.00761,44.95941,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:30 AM,02-11-2022 11:27:30,GpsRecord,21,-93.00703,44.95941,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:35 AM,02-11-2022 11:27:35,GpsRecord,6,-93.00667,44.95941,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:47 AM,02-11-2022 11:27:47,GpsRecord,18,-93.00572,44.95944,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:55 AM,02-11-2022 11:27:55,GpsRecord,0,-93.00529,44.95941,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:57 AM,02-11-2022 11:27:57,GpsRecord,6,-93.00534,44.95941,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:27:59 AM,02-11-2022 11:27:59,GpsRecord,0,-93.00536,44.95941,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:02 AM,02-11-2022 11:28:02,GpsRecord,4,-93.00534,44.95941,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:06 AM,02-11-2022 11:28:06,GpsRecord,9,-93.00513,44.95938,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:09 AM,02-11-2022 11:28:09,GpsRecord,12,-93.00506,44.95931,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:14 AM,02-11-2022 11:28:14,GpsRecord,23,-93.00503,44.95892,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:20 AM,02-11-2022 11:28:20,GpsRecord,11,-93.00510,44.95856,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:24 AM,02-11-2022 11:28:24,GpsRecord,11,-93.00536,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:29 AM,02-11-2022 11:28:29,GpsRecord,0,-93.00552,44.95856,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:30 AM,02-11-2022 11:28:30,GpsRecord,4,-93.00554,44.95854,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:35 AM,02-11-2022 11:28:35,GpsRecord,19,-93.00590,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:38 AM,02-11-2022 11:28:38,GpsRecord,16,-93.00618,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:41 AM,02-11-2022 11:28:41,GpsRecord,4,-93.00633,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:47 AM,02-11-2022 11:28:47,GpsRecord,19,-93.00672,44.95856,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:51 AM,02-11-2022 11:28:51,GpsRecord,18,-93.00718,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:28:56 AM,02-11-2022 11:28:56,GpsRecord,4,-93.00746,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:03 AM,02-11-2022 11:29:03,GpsRecord,17,-93.00787,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:08 AM,02-11-2022 11:29:08,GpsRecord,5,-93.00813,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:14 AM,02-11-2022 11:29:14,GpsRecord,19,-93.00859,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:18 AM,02-11-2022 11:29:18,GpsRecord,7,-93.00890,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:25 AM,02-11-2022 11:29:25,GpsRecord,22,-93.00946,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:31 AM,02-11-2022 11:29:31,GpsRecord,5,-93.00992,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:37 AM,02-11-2022 11:29:37,GpsRecord,18,-93.01033,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:44 AM,02-11-2022 11:29:44,GpsRecord,0,-93.01067,44.95856,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:49 AM,02-11-2022 11:29:49,GpsRecord,0,-93.01067,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:50 AM,02-11-2022 11:29:50,GpsRecord,4,-93.01069,44.95856,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:29:58 AM,02-11-2022 11:29:58,GpsRecord,24,-93.01143,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:01 AM,02-11-2022 11:30:01,GpsRecord,22,-93.01182,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:07 AM,02-11-2022 11:30:07,GpsRecord,0,-93.01220,44.95856,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:14 AM,02-11-2022 11:30:14,GpsRecord,0,-93.01220,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:15 AM,02-11-2022 11:30:15,GpsRecord,4,-93.01222,44.95856,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:21 AM,02-11-2022 11:30:21,GpsRecord,17,-93.01263,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:26 AM,02-11-2022 11:30:26,GpsRecord,5,-93.01294,44.95859,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:33 AM,02-11-2022 11:30:33,GpsRecord,21,-93.01345,44.95859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:39 AM,02-11-2022 11:30:39,GpsRecord,6,-93.01392,44.95859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:46 AM,02-11-2022 11:30:46,GpsRecord,19,-93.01448,44.95856,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:54 AM,02-11-2022 11:30:54,GpsRecord,4,-93.01494,44.95859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:30:59 AM,02-11-2022 11:30:59,GpsRecord,15,-93.01522,44.95859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:03 AM,02-11-2022 11:31:03,GpsRecord,5,-93.01545,44.95859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:09 AM,02-11-2022 11:31:09,GpsRecord,19,-93.01583,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:15 AM,02-11-2022 11:31:15,GpsRecord,6,-93.01627,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:24 AM,02-11-2022 11:31:24,GpsRecord,24,-93.01711,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:27 AM,02-11-2022 11:31:27,GpsRecord,19,-93.01749,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:31 AM,02-11-2022 11:31:31,GpsRecord,5,-93.01773,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:40 AM,02-11-2022 11:31:40,GpsRecord,21,-93.01842,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:46 AM,02-11-2022 11:31:46,GpsRecord,5,-93.01885,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:31:53 AM,02-11-2022 11:31:53,GpsRecord,21,-93.01939,44.95862,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:00 AM,02-11-2022 11:32:00,GpsRecord,4,-93.01996,44.95859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:05 AM,02-11-2022 11:32:05,GpsRecord,7,-93.02013,44.95862,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:09 AM,02-11-2022 11:32:09,GpsRecord,6,-93.02006,44.95854,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:14 AM,02-11-2022 11:32:14,GpsRecord,14,-93.01980,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:18 AM,02-11-2022 11:32:18,GpsRecord,6,-93.01960,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:26 AM,02-11-2022 11:32:26,GpsRecord,18,-93.01906,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:32 AM,02-11-2022 11:32:32,GpsRecord,5,-93.01862,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:34 AM,02-11-2022 11:32:34,GpsRecord,7,-93.01855,44.95854,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:43 AM,02-11-2022 11:32:43,GpsRecord,22,-93.01773,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:48 AM,02-11-2022 11:32:48,GpsRecord,6,-93.01734,44.95852,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:32:55 AM,02-11-2022 11:32:55,GpsRecord,18,-93.01686,44.95852,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:02 AM,02-11-2022 11:33:02,GpsRecord,2,-93.01647,44.95852,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:10 AM,02-11-2022 11:33:10,GpsRecord,22,-93.01586,44.95854,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:17 AM,02-11-2022 11:33:17,GpsRecord,4,-93.01532,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:20 AM,02-11-2022 11:33:20,GpsRecord,3,-93.01524,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:24 AM,02-11-2022 11:33:24,GpsRecord,14,-93.01501,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:29 AM,02-11-2022 11:33:29,GpsRecord,4,-93.01479,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:36 AM,02-11-2022 11:33:36,GpsRecord,22,-93.01424,44.95847,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:39 AM,02-11-2022 11:33:39,GpsRecord,23,-93.01384,44.95847,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:47 AM,02-11-2022 11:33:47,GpsRecord,5,-93.01324,44.95847,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:33:56 AM,02-11-2022 11:33:56,GpsRecord,18,-93.01258,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:00 AM,02-11-2022 11:34:00,GpsRecord,16,-93.01218,44.95852,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:04 AM,02-11-2022 11:34:04,GpsRecord,6,-93.01194,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:13 AM,02-11-2022 11:34:13,GpsRecord,23,-93.01115,44.95852,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:15 AM,02-11-2022 11:34:15,GpsRecord,21,-93.01089,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:19 AM,02-11-2022 11:34:19,GpsRecord,3,-93.01064,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:23 AM,02-11-2022 11:34:23,GpsRecord,9,-93.01051,44.95852,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:30 AM,02-11-2022 11:34:30,GpsRecord,23,-93.00982,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:37 AM,02-11-2022 11:34:37,GpsRecord,4,-93.00931,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:46 AM,02-11-2022 11:34:46,GpsRecord,23,-93.00859,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:50 AM,02-11-2022 11:34:50,GpsRecord,17,-93.00813,44.95847,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:53 AM,02-11-2022 11:34:53,GpsRecord,6,-93.00793,44.95847,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:34:58 AM,02-11-2022 11:34:58,GpsRecord,9,-93.00774,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:02 AM,02-11-2022 11:35:02,GpsRecord,17,-93.00741,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:07 AM,02-11-2022 11:35:07,GpsRecord,0,-93.00718,44.95849,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:13 AM,02-11-2022 11:35:13,GpsRecord,3,-93.00718,44.95849,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:20 AM,02-11-2022 11:35:20,GpsRecord,19,-93.00665,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:24 AM,02-11-2022 11:35:24,GpsRecord,10,-93.00629,44.95847,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:26 AM,02-11-2022 11:35:26,GpsRecord,6,-93.00621,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2162 - 2002 FORD F250,PWSTMNTC,,"Nov 02, 2022",11:35:33 AM,02-11-2022 11:35:33,GpsRecord,19,-93.00567,44.95849,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
